id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
2251,613,500,4,5.84,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2252,612,500,6,48.29,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2253,593,500,1,219.51,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2254,608,500,4,513.52,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2255,611,500,6,855.11,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2256,1161,501,8,828.21,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2257,1166,501,10,524.45,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2258,1161,501,1,828.21,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2259,1174,501,8,657.9,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2260,1147,501,5,886.6,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2261,1144,501,7,704.24,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2262,944,502,2,835.83,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2263,946,502,3,147.04,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2264,944,502,10,835.83,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2265,949,502,6,700.26,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2266,946,502,1,147.04,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2267,950,502,9,406.68,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2268,942,502,8,539.51,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2269,948,502,9,327.74,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2270,349,503,5,622.73,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2271,360,503,10,14.74,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2272,1670,504,3,700.21,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2273,1637,504,7,731.75,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2274,1652,504,5,78.58,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2275,1676,504,6,882.05,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2276,868,505,7,485.78,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2277,875,505,1,732.14,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2278,866,505,9,172.79,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2279,876,505,3,375.52,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2280,1954,506,5,434.07,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2281,1939,506,7,442.45,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2282,1955,506,3,15.56,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2283,680,507,7,422.03,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2284,686,507,4,717.9,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2285,682,507,8,59.44,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2286,686,507,3,717.9,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2287,695,507,3,327.83,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2288,1891,508,5,722.41,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2289,1899,508,5,767.3,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2290,1911,508,7,680.71,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2291,1814,509,2,715.13,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2292,1817,509,1,626.77,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2293,1817,509,10,626.77,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2294,1812,509,7,224.19,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2295,1811,509,1,113.23,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2296,932,510,2,664.12,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2297,937,510,1,491.21,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2298,922,510,6,101.1,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2299,932,510,2,664.12,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2300,923,510,9,368.41,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2301,937,510,4,491.21,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2302,934,510,10,452.18,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2303,227,511,5,853.19,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2304,227,511,8,853.19,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2305,227,511,9,853.19,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2306,227,511,3,853.19,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2307,227,511,6,853.19,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2308,227,511,3,853.19,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2309,227,511,9,853.19,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2310,552,512,5,520.33,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2311,561,512,1,289.65,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2312,572,512,9,276.42,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2313,1009,513,6,765.5,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2314,1014,513,8,625.82,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2315,997,513,10,881.46,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2316,760,514,9,632.78,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2317,765,514,4,240.29,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2318,770,514,3,787.37,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2319,760,514,1,632.78,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2320,494,515,10,751.07,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2321,502,515,3,413.79,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2322,482,515,7,771.94,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2323,940,516,4,727.42,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2324,940,516,3,727.42,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2325,469,517,10,171.95,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2326,1380,518,8,320.56,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2327,1371,518,6,990.28,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2328,1382,518,8,449.92,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2329,1375,518,7,149.07,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2330,1375,518,7,149.07,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2331,1372,518,3,972.2,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2332,1383,518,6,730.03,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2333,1390,518,5,273.88,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2334,2349,519,4,576.71,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2335,2326,519,7,419.67,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2336,2336,519,3,696.16,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2337,2362,519,2,10.45,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2338,2358,519,3,59.92,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2339,2346,519,1,870.49,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2340,2344,519,4,70.1,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2341,1396,520,10,917.9,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2342,1396,520,5,917.9,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2343,1398,520,8,767.97,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2344,2066,521,7,486.72,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2345,47,522,9,847.87,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2346,44,522,1,648.14,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2347,282,523,5,299.21,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2348,285,523,3,660.98,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2349,281,523,3,306.95,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2350,281,523,2,306.95,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2351,951,524,3,298.68,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2352,958,524,7,646.38,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2353,965,524,2,877.68,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2354,965,524,2,877.68,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2355,780,525,2,726.87,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2356,781,525,3,75.33,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2357,800,525,3,932.46,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2358,348,526,6,871.08,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2359,357,526,10,490.18,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2360,362,526,1,157.26,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2361,360,526,9,14.74,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2362,349,526,2,622.73,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2363,1397,527,4,991.88,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2364,1396,527,8,917.9,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2365,1396,527,10,917.9,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2366,2302,528,6,35.9,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2367,2301,528,1,537.42,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2368,2301,528,1,537.42,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2369,2301,528,4,537.42,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2370,1928,529,10,54.88,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2371,208,530,7,485.43,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2372,207,530,5,324.27,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2373,1034,531,3,448.7,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2374,1029,531,4,227.95,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2375,1019,531,8,225.32,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2376,1021,531,8,665.39,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2377,1025,531,6,714.5,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2378,605,532,4,717.25,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2379,620,532,6,621.55,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2380,618,532,5,476.22,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2381,605,532,10,717.25,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2382,617,532,1,759.42,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2383,2184,533,3,509.76,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2384,2179,533,10,530.87,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2385,2195,533,4,947.13,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2386,2206,533,7,322.94,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2387,2184,533,5,509.76,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2388,97,534,8,284.55,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2389,101,534,9,256.16,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2390,100,534,5,582.38,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2391,94,534,8,852.39,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2392,1980,535,1,987.71,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2393,1980,535,9,987.71,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2394,1321,536,10,583.39,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2395,1278,536,10,448.84,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2396,2033,537,6,408.34,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2397,2041,537,10,923.02,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2398,2030,537,10,742.85,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2399,2031,537,1,122.05,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2400,126,538,10,147.33,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2401,145,538,3,598.97,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2402,630,539,7,461.11,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2403,640,539,4,864.57,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2404,641,539,2,229.41,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2405,2067,540,6,231.2,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2406,2077,540,6,101.33,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2407,2091,540,1,325.96,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2408,2098,540,9,491.69,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2409,2084,540,1,701.84,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2410,2089,540,2,986.68,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2411,2056,540,1,322.89,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2412,2301,541,5,537.42,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2413,2302,541,8,35.9,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2414,2050,542,3,242.39,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2415,2053,542,4,272.24,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2416,508,543,7,715.83,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2417,481,543,7,795.68,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2418,73,544,3,400.05,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2419,76,544,2,741.83,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2420,913,545,2,491.05,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2421,904,545,4,806.62,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2422,227,546,2,853.19,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2423,227,546,6,853.19,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2424,227,546,7,853.19,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2425,227,546,10,853.19,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2426,227,546,6,853.19,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2427,227,546,4,853.19,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2428,632,547,3,884.17,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2429,629,547,8,0.73,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2430,625,547,3,747.84,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2431,624,547,10,864.39,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2432,626,547,6,171.5,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2433,2174,548,4,788.08,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2434,583,549,1,304.1,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2435,590,549,10,808.27,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2436,585,549,10,653.82,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2437,589,549,6,847.93,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2438,588,549,5,316.5,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2439,2339,550,5,273.74,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2440,2327,550,7,541.36,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2441,2328,550,4,205.28,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2442,1694,551,10,107.54,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2443,1695,551,10,344.57,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2444,1699,551,2,127.73,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2445,1703,551,6,208.28,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2446,1700,551,5,982.44,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2447,605,552,4,717.25,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2448,2201,553,6,229.44,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2449,2231,554,6,817.61,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2450,2175,555,9,415.29,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2451,2174,555,8,788.08,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2452,96,556,9,257.37,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2453,688,557,6,703.76,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2454,684,557,2,847.95,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2455,698,557,3,105.91,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2456,679,557,1,304.02,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2457,2393,558,8,712.93,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2458,2377,558,8,629.12,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2459,2368,558,9,854.18,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2460,2382,558,9,481.68,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2461,2390,558,4,966.94,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2462,2378,558,2,308.7,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2463,2372,558,7,919.27,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2464,1102,559,10,77.96,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2465,1105,559,9,696.58,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2466,1105,559,4,696.58,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2467,1105,559,7,696.58,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2468,1104,559,10,397.62,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2469,1102,559,4,77.96,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2470,1102,559,7,77.96,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2471,2225,560,3,787.32,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2472,2227,560,8,640.81,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2473,2226,560,8,744.45,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2474,2236,560,3,42.06,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2475,2220,560,4,496.56,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2476,2232,560,10,983.99,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2477,2244,560,3,576.19,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2478,2229,560,5,952.9,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2479,523,561,4,348.73,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2480,523,561,4,348.73,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2481,527,561,9,799.77,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2482,521,561,5,741.22,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2483,521,561,7,741.22,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2484,529,561,3,791.4,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2485,524,561,8,897.74,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2486,520,561,3,171.49,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2487,849,562,3,357.72,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2488,847,562,3,707.83,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2489,849,562,10,357.72,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2490,849,562,10,357.72,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2491,849,562,8,357.72,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2492,848,562,7,500.51,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2493,849,562,10,357.72,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2494,847,562,2,707.83,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2495,1723,563,3,368.96,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2496,1720,563,6,935.19,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2497,1726,563,8,347.91,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2498,1726,563,4,347.91,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2499,1721,563,10,498.05,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2500,1719,563,10,31.6,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2501,586,564,3,173.04,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2502,588,564,2,316.5,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2503,1618,565,4,947.03,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2504,1600,565,7,624.89,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2505,1632,565,8,269.44,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2506,1922,566,8,463.83,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2507,1919,566,10,963.79,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2508,1921,566,10,786.6,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2509,1922,566,7,463.83,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2510,1918,566,8,720.18,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2511,1918,566,4,720.18,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2512,1919,566,1,963.79,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2513,1921,566,4,786.6,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2514,1924,567,4,746.41,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2515,1923,567,3,834.66,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2516,1927,567,5,889.37,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2517,1925,567,9,816.47,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2518,1923,567,1,834.66,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2519,1924,567,2,746.41,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2520,1927,567,7,889.37,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2521,1927,567,2,889.37,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2522,46,568,7,392.26,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2523,43,568,10,451.5,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2524,2123,569,5,586.76,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2525,2106,569,6,282.76,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2526,2099,569,4,917.49,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2527,2130,569,3,461.39,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2528,2128,569,8,932.6,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2529,2099,569,8,917.49,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2530,437,570,9,638.92,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2531,420,570,1,340.27,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2532,414,570,2,388.41,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2533,429,570,3,880.59,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2534,411,570,3,359.74,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2535,432,570,9,463.66,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2536,422,570,1,315.27,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2537,417,570,2,464.32,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2538,1229,571,8,547.15,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2539,1230,571,5,314,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2540,1224,571,1,957.15,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2541,2302,572,1,35.9,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2542,2029,573,8,824.13,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2543,2032,573,7,453.39,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2544,2028,573,1,132.56,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
